ProductID,ProductName,ProductBrand,Gender,Price,NumImages,Description,PrimaryColor
10013049,Sera Women Sea Green & Maroon Printed Kurta with Palazzos,Sera,Women,1317,5,"Sea green and maroon printed kurta with palazzosSea green and maroon straight calf length kurta, has a V-neck, sleeveless, straight hem, side slitsWhite solid palazzos, has partially elasticated waistband, button closure", Green
10007611,ether Women Black Solid Slip-Ons,ether,Women,559,5,"A pair of round-toe black solid slip-ons, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 45 daysWarranty provided by brand/manufacturer", Black
10012805,SEJ by Nisha Gupta Set of 6 Yellow & Multicoloured Printed Table Placemats,SEJ by Nisha Gupta,Unisex,899,4,Set content: 6 table mats Shape: Rectangle Colour: Yellow and multicoloured Pattern: Printed Suitable For: 6 seater table Material: Cotton , Red
10014795,AccessHer Gold-Plated & Red Meenakari Maang Tika,AccessHer,Women,845,3,"Gold-plated and red meenakari maang tikka, embellished with artificial stonesSecured with a fish-hook ear wire", Red
10013035,Sera Women Yellow & Off-White Printed Kurta with Palazzos,Sera,Women,1477,5,"Yellow and off-white printed kurta with palazzosYellow straight calf length kurta, has a keyhole neck, three-quarter sleeves, straight hem, side slitsOf-white Solid palazzos, has partially elasticated waistband, button closure", Yellow
10013237,TAYHAA Black & White Square Photo Frame,TAYHAA,Unisex,450,4,Set Content: 1 photo frame Colour: Black and white Frame Pattern: Solid Shape: Sqaure Type: Single Material: Acrylic , Black
10004477,Park Avenue Women Blue Solid A-Line Top,Park Avenue,Women,509,5,"Blue solid A-line top, has v-neck, three quarter sleeves, ruffle detailing, lace inserts",Blue
10007743,her by invictus Women Pink Solid Cushioned Smart Casual Derbys,her by invictus,Women,1999,6,"A pair of pink pointed toe derbys with cushioned footbed and comfortable lining, has regular styling, lace-up detailSynthetic upperFoam Cushioned footbedTextured outsole with a stacked heelWarranty: 3 months against manufacturing defectsWarranty provided by Brand Owner / Manufacturer", Pink
10003209,Palm Tree Boys Off-White & Grey Printed Polo Collar T-shirt,Palm Tree,Boys,419,3,"Off-white and Grey printed T-shirt, has a polo collar, and short sleeves", White
10006199,berrytree Girls Pink A-Line Organic Cotton Sustainable Dress,berrytree,Girls,499,6,"Pink printed knitted A-line dress, has a round neck, short sleeves, flared hem", Pink
10013131,SIMON CARTER LONDON Men Blue & Pink Slim Fit Printed Casual Shirt,SIMON CARTER LONDON,Men,1019,5,"Blue and pink printed casual shirt, has a spread collar, long sleeves, button placket, curved hem",Blue
10012731,MIAH Decor Multicoloured Set Of 6 Printed Khullad Cups,MIAH Decor,Unisex,865,4,Content: Set Of 6 Khullad CupsPattern: PrintedFinish: GlossyMaterial: CeramicFeatures: Dishwasher and Microwave Safe, Red
10004267,Parx Men Grey Solid Sweater,Parx,Men,804,5,"Grey solid sweater, has a V-neck, long sleeves, ribbed hem", Grey
10017457,DKNY Unisex Black Medium Trolley Bag,DKNY,Unisex,24800,7,"Black textured medium trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps and one zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Black
10003531,Gini and Jony Boys Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Gini and Jony,Boys,1329,3,"Blue medium wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10012807,SEJ by Nisha Gupta Set of 4 Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table mats Shape: Rectangle Colour: Pink and greenPattern: Printed Suitable For: 4 seater table Material: Cotton ,
10006063,ID Men Black Leather Formal Slip-Ons,ID,Men,1192,5,"A pair of black round-toed formal slip-on shoes, has elasticated gussets on both sidesLeather upperCushioned footbedTextured TPR outsoleWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black
10013261,Soie Women Black Slim Fit Striped Cigarette Trousers,Soie,Women,1112,5,"Black striped mid-rise cigarette trousers, has a hook and bar closure, two pockets", Black
10006071,ID Men Brown Leather Loafers,ID,Men,2685,5,"A pair of round-toe brown loafers, has regular styling, slip-on detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown
10012707,MIAH Decor Off-White & Navy Blue Set of 2 Handpainted Ceramic Coffee Mugs,MIAH Decor,Unisex,1079,4,Type: Coffee MugsPattern: PrintedFinish: MatteMaterial: Ceramic,Blue
10017453,DKNY Unisex Purple Medium Trolley Bag,DKNY,Unisex,24800,7,"Purple textured medium trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps and one zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Purple
10016269,EthnoVogue Women Coral Pink & Yellow Printed Made to Measure Printed Maxi Dress,EthnoVogue,Women,6289,7,"Coral pink and yellow printed made to measure maxi dressCoral pink and yellow printed made to measure maxi dress, has a round-neck, sleeveless, has attached embellished jacket with tie-up detailing, concealed side zip closure, padded cups, attached lining with mesh detailing, flared hemWhat is Made to Measure? Customised gown according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Gown length?Measure from shoulder till barefoot to find dress length in inches", Yellow
10009767,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Low Distress Stretchable Jeans,SPYKAR,Women,2399,7,"Blue medium wash 5-pocket low-rise jeans, low distress, light fade, has a button and zip closure, and waistband with belt loops",Blue
10013423,SEJ by Nisha Gupta Pink & Green Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Pink and greenPattern: Floral printShape: Rectangular, Green
10016757,Vishudh Women Off-White & Brown Floral Printed Kurta,Vishudh,Women,1299,5,"Off-White & Brown Printed Kurta, has a shirt collar, three-quarter sleeves, button closure", White
10017585,Parx Men White Slim Fit Printed Casual Shirt,Parx,Men,822,5,"White printed casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket", White
10017567,Soie Nude-Coloured lace Underwired Non Padded full coverage Everyday Bra FB-610,Soie,Women,728,5,Nude printed full-coverage Everyday bra Non Padded and Flexible Underwired seamless three layered cupsCushioned front straps with lace and back closureSandwiched brushed layer for no show apex, Red
10000583,Parx Men Khaki Slim Fit Solid Regular Trousers,Parx,Men,769,5,Khaki brown solid regular trousers regular trousers, Khaki
10017507,Soie Green lace Underwired Non Padded full coverage Everyday Bra FB-610,Soie,Women,693,5,Green full-coverage Everyday bra Non Padded and Flexible Underwired seamless three layered cupsCushioned front straps with lace and back closureSandwiched brushed layer for no show apex, Green
10003365,Gini and Jony Boys Rust Red & Navy Striped Round Neck T-shirt,Gini and Jony,Boys,299,3,"Rust red and Navy striped T-shirt with applique detail, has a round neck, and short sleeves", Red
10016001,Tokyo Talkies Women Mustard Solid Top,Tokyo Talkies,Women,699,5,Mustard solid regular  fit, Mustard
10000533,Parx Men Blue Striped Polo Collar T-shirt,Parx,Men,384,5,"Blue striped t-shirt, has a polo collar, short sleeves",Blue
10001731,DKNY Women Nectar Love Eau de Toilette 50 ml,DKNY,Women,2860,2,"NOTESTop notes are grapefruit, mandarin orange, nectarine, yellow freesia and solar notesmiddle notes are jasmine, lily-of-the-valley and mirabellebase notes are beeswax, cedar, vanilla, musk and neroliHOW TO USE?Spray into body for a refreshing effect. Reapply as desired.ABOUT THE COLLECTIONDKNY Golden Delicious celebrates luxury and splendor with its rich and accentuated aromas of juicy 'Golden delices' apple, accompanied by orange blossom and mirabelle plum.ABOUT THE BRANDDKNY fragrances reflect Donna Karan?s love of New York and her desire to create a brand designed for the truly modern woman on the go with a multifaceted lifestyle. Celebrating the calm and chaos of the city, DKNY blurs the lines between aspiration and practicality, balancing softness and tension. Like the city that inspired it, DKNY Fragrance celebrates individuality with a playful spirit.",
10015819,Raymond Men Maroon Slim Fit Solid Formal Shirt,Raymond,Men,769,5,"Maroon solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem,", Maroon
10016997,Campus Sutra Men Black & Grey Melange Printed Round Neck T-shirt,Campus Sutra,Men,699,5,"Black and grey melange printed T-shirt, has a round neck, and long sleeves", Black
10000107,Parx Men White Printed Round Neck T-shirt,Parx,Men,349,5,"White printed T-shirt, has round neck and short sleeves", White
10016753,Vishudh Women Blue & White Floral Embroidered Straight Kurta,Vishudh,Women,412,5,"Blue and white embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits",Blue
10012413,FIDO DIDO Men Navy Blue Printed Polo Collar T-shirt,FIDO DIDO,Men,1299,5,"Navy blue printed T-shirt,has mandarin collar,short sleeves",Blue
10003523,Gini and Jony Boys Blue Regular Fit Solid Casual Shirt,Gini and Jony,Boys,649,3,"Blue solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 welt pocket",Blue
10007713,her by invictus Women Black Textured Cushioned Flats,her by invictus,Women,1999,6,"A pair of black pointed toe cushioned flats, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole", Red
10017571,Soie Nude Lace Non-Wired Non Padded full coverage Everyday Bra FB-705nude,Soie,Women,988,5,Nude lace full-coverage Everyday braNon Padded and Non-Wired seamless lace cupsRegular straps and back closureEliminates side bulgesDouble layered wingsThe cups contain sandwiched soft brushed fabric for no show apex., Red
10004143,HIGHLANDER Men White & Blue Slim Fit Striped Casual Shirt,HIGHLANDER,Men,699,5,"White and blue striped casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket",Blue
10006031,ID Men Brown Solid Leather Mid-Top Sneakers,ID,Men,1286,5,"A pair of round-toe brown sneakers, has mid-top styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown
10016703,Raymond Men Yellow Solid Polo Collar T-shirt,Raymond,Men,999,5,T-shirt, Yellow
10013671,PARFAIT Plus Size Black Solid Non-Wired Non Padded Everyday Bra P5641,PARFAIT,Women,1609,4,Black solid full-coverage everyday bra with lace detailNon padded and non-wired cut and sew cupsRegular straps and back closureBack style: Regular straps with a hook to make it racer backFeature: Side Bone, Red
10013651,PARFAIT Plus Size Women Navy Blue Solid Low-Rise Hipsters P5395,PARFAIT,Women,999,2,"Navy blue solid low-rise hipsters with lace inserts and bow detailing, has an inner elasticated waistband, double layered gusset",Blue
10001097,Beli Women Black & Blue Woven Design Heels,Beli,Women,849,7,"A pair of black, blue, and beige open toe heels, has regular styling, backstrap detailSynthetic upper with woven designCushioned footbedTextured and patterned outsole, has a block heel",Blue
10000683,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-RED-SKN,Lady Lyka,Women,425,5,Red and beige solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10003817,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1890,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and whitePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, White
10004135,HIGHLANDER Men Coral & Navy Blue Slim Fit Checked Casual Shirt,HIGHLANDER,Men,699,5,"Coral and navy blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10017741,Parx Men Grey Slim Fit Printed Casual Shirt,Parx,Men,779,5,"Grey printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Grey
10016671,Raymond Men Brown Self Design Polo Collar T-shirt,Raymond,Men,892,5,"Brown self design solid T-shirt, has a polo collar, short sleeves", Brown
1001062,Blackberrys Navy Single-Breasted Slim Fit Formal Blazer,Blackberrys,Men,2997,6,"Black woven formal blazer, has a notched lapel, single-breasted with double 
button closure, long sleeves with buttoned detail on the hems, 
structured shoulders, two welt pockets on the front, a mock chest 
pocket, a double vented back hem, and has an attached lining with three built-in pockets", Black
10004139,HIGHLANDER Men Rust Slim Fit Printed Casual Shirt,HIGHLANDER,Men,699,5,"Rust printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",
10012799,SEJ by Nisha Gupta Set of 4 Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table matsShape: RectangleColour: Mustard yellow and bluePattern: PrintedSuitable For: 4 seater tableMaterial: Cotton,
1000740,ahilya Gold-Plated Sterling Silver Hoop Earrings,ahilya,Women,8356,3,"A pair of gold-plated sterling silver hoop earrings, has an intricately designed base with embossed and pearl-like detailSecured with an insert closure", Gold
10017841,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,752,5,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10000097,Parx Men Peach-Coloured Solid Round Neck T-shirt,Parx,Men,489,5,Peach-coloured solid t-shirt has a round neck and short sleeves, Red
10017459,DKNY Unisex Silver Cabin Trolley Bag,DKNY,Unisex,13365,6,"Silver textured cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Silver
10017479,Soie Maroon Lace Non-Wired Non Padded full coverage Everyday Bra FB-705,Soie,Women,988,5,Maroon lace full-coverage Everyday braNon Padded and Non-Wired seamless lace cupsRegular straps and back closureEliminates side bulgesDouble layered wingsThe cups contain sandwiched soft brushed fabric for no show apex., Red
10007617,Roadster Women Beige Woven Design One Toe Flats,Roadster,Women,1199,5,"A pair of beige open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Beige
